genericmarkers	133	Haemophilus influenzae
genericmarkers	134	Haemophilus influenzae
genericmarkers	135	Haemophilus influenzae
genericmarkers	136	Haemophilus influenzae
genericmarkers	137	Haemophilus influenzae
genericmarkers	138	Haemophilus influenzae
genericmarkers	139	Haemophilus influenzae
genericmarkers	140	Haemophilus influenzae
genericmarkers	141	Haemophilus influenzae
genericmarkers	142	Haemophilus influenzae
genericmarkers	143	Haemophilus influenzae
genericmarkers	144	Haemophilus influenzae
genericmarkers	145	Haemophilus influenzae
genericmarkers	146	Haemophilus influenzae
genericmarkers	147	Haemophilus influenzae
genericmarkers	148	Haemophilus influenzae
genericmarkers	149	Haemophilus influenzae
genericmarkers	150	Haemophilus influenzae
genericmarkers	151	MERS N
genericmarkers	152	MERS N
genericmarkers	153	MERS N
genericmarkers	154	MERS N
genericmarkers	155	MERS N
genericmarkers	156	MERS N
genericmarkers	157	MERS N
genericmarkers	158	MERS N
genericmarkers	159	MERS US
genericmarkers	160	MERS US
genericmarkers	161	MERS US
genericmarkers	162	MERS US
genericmarkers	163	MERS US
genericmarkers	164	MERS US
genericmarkers	165	MERS US
genericmarkers	166	FluB
genericmarkers	167	FluB
genericmarkers	168	FluB
genericmarkers	169	FluB
genericmarkers	170	FluB
genericmarkers	171	FluB
genericmarkers	172	FluB
genericmarkers	173	FluB
genericmarkers	174	FluB
genericmarkers	175	FluB
genericmarkers	176	FluB
genericmarkers	177	FluB
genericmarkers	178	FluB
genericmarkers	179	FluB
genericmarkers	180	FluB
genericmarkers	181	FluA
genericmarkers	182	FluA
genericmarkers	183	FluA
genericmarkers	184	FluA
genericmarkers	185	FluA
genericmarkers	186	FluA
genericmarkers	187	FluA
genericmarkers	188	FluA
genericmarkers	189	FluA
genericmarkers	190	FluA
genericmarkers	191	FluA
genericmarkers	192	FluA
genericmarkers	193	FluA
genericmarkers	194	FluA
genericmarkers	195	FluA
genericmarkers	196	FluA
genericmarkers	197	FluA
genericmarkers	198	FluA
genericmarkers	199	FluA
genericmarkers	200	FluA
genericmarkers	201	FluA
genericmarkers	202	FluA
genericmarkers	203	FluA
genericmarkers	204	FluA
genericmarkers	205	FluA
genericmarkers	206	FluA
genericmarkers	207	FluA
genericmarkers	208	FluA
genericmarkers	209	FluA
genericmarkers	210	FluA
genericmarkers	211	FluA
genericmarkers	212	FluA
genericmarkers	213	FluA
genericmarkers	214	FluA
genericmarkers	215	FluA
genericmarkers	216	FluA
genericmarkers	217	FluA
genericmarkers	218	FluA
genericmarkers	219	FluA
genericmarkers	220	FluA
genericmarkers	221	FluA
genericmarkers	222	FluA
genericmarkers	223	FluA
genericmarkers	224	FluA
genericmarkers	225	FluA
genericmarkers	226	FluA
genericmarkers	227	FluA
genericmarkers	228	FluA Ostalmivir R H1N1
genericmarkers	229	FluA Ostalmivir R H1N1
genericmarkers	230	FluA Ostalmivir R H1N1
genericmarkers	231	FluA Ostalmivir R H1N1
genericmarkers	232	FluA Ostalmivir R H1N1
genericmarkers	233	FluA Ostalmivir R H1N1
genericmarkers	234	FluA Ostalmivir R H1N1
genericmarkers	235	FluA Ostalmivir R H1N1
genericmarkers	236	FluA Ostalmivir R H1N1
genericmarkers	237	FluA Ostalmivir R H1N1
genericmarkers	238	FluA Ostalmivir R H1N1
genericmarkers	239	FluA Ostalmivir R H1N1
genericmarkers	240	FluA Ostalmivir R H1N1
genericmarkers	241	FluA Ostalmivir R H1N1
genericmarkers	242	FluA Ostalmivir R H1N1
genericmarkers	243	FluA Ostalmivir R H1N1
genericmarkers	244	FluA Ostalmivir R H1N1
genericmarkers	245	FluA Ostalmivir R H1N1
genericmarkers	246	FluA Ostalmivir R H1N1
genericmarkers	247	FluA Ostalmivir R H1N1
genericmarkers	248	FluA Ostalmivir R H1N1
genericmarkers	249	FluA Ostalmivir R H1N1
genericmarkers	250	FluA Ostalmivir R H1N1
genericmarkers	251	FluA Ostalmivir R H1N1
genericmarkers	252	FluA Ostalmivir R H5N1
genericmarkers	253	FluA Ostalmivir R H5N1
genericmarkers	254	FluA Ostalmivir R H5N1
genericmarkers	255	FluA Ostalmivir R H5N1
genericmarkers	256	FluA Ostalmivir R H5N1
genericmarkers	257	FluA Ostalmivir R H5N1
genericmarkers	258	FluA Ostalmivir R H5N1
genericmarkers	259	FluA Ostalmivir R H5N1
genericmarkers	260	FluA Ostalmivir R H5N1
genericmarkers	261	FluA Ostalmivir R H5N1
genericmarkers	262	FluA Ostalmivir R H5N1
genericmarkers	263	FluA Ostalmivir R H5N1
genericmarkers	264	FluA Ostalmivir R H5N1
genericmarkers	265	FluA Ostalmivir R H5N1
genericmarkers	266	FluA Ostalmivir R H5N1
genericmarkers	267	FluA Ostalmivir R H5N1
genericmarkers	268	FluA Ostalmivir R H5N1
genericmarkers	269	FluA Ostalmivir R H5N1
genericmarkers	270	FluA Ostalmivir R H5N1
genericmarkers	271	FluA Ostalmivir R H5N1
genericmarkers	272	FluA Ostalmivir R H5N1
genericmarkers	273	FluA Ostalmivir R H5N1
genericmarkers	274	FluA Ostalmivir R H5N1
genericmarkers	275	FluA Ostalmivir R H5N1
genericmarkers	276	FluA Ostalmivir R H5N1
genericmarkers	277	FluA Ostalmivir R H5N1
genericmarkers	278	FluA Ostalmivir R H5N1
genericmarkers	279	FluA Ostalmivir R H5N1
genericmarkers	280	FluA Ostalmivir R H5N1
genericmarkers	281	FluA Ostalmivir R H5N1
